student_token,term,academic_career,faculty_code,faculty_descr,academic_plan,academic_plan_descr,academic_plan_type,academic_plan_type_descr,academic_program,academic_program_descr,degree,degree_descr,admit_term,completion_term,degree_checkout_status_descr
mk_139fad9a0e9676f7773c4c1a012fc30f7c40de19,1410.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1610.0,Degree Awarded
mk_139fad9a0e9676f7773c4c1a012fc30f7c40de19,1610.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1610.0,Degree Awarded
mk_139fad9a0e9676f7773c4c1a012fc30f7c40de19,1510.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1610.0,Degree Awarded
mk_139fad9a0e9676f7773c4c1a012fc30f7c40de19,1420.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1610.0,Degree Awarded
mk_139fad9a0e9676f7773c4c1a012fc30f7c40de19,1610.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1610.0,Degree Awarded
mk_139fad9a0e9676f7773c4c1a012fc30f7c40de19,1410.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1610.0,Degree Awarded
mk_139fad9a0e9676f7773c4c1a012fc30f7c40de19,1520.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1610.0,Degree Awarded
mk_139fad9a0e9676f7773c4c1a012fc30f7c40de19,1520.0,UGRD,2.0,BIZ,AQ00POLAAQ,Polytechnic Req Track-UGRD,AAR,AA Requirement,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1610.0,Degree Awarded
mk_139fad9a0e9676f7773c4c1a012fc30f7c40de19,1510.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1610.0,Degree Awarded
mk_139fad9a0e9676f7773c4c1a012fc30f7c40de19,1420.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1610.0,Degree Awarded
mk_5ecbb499899feff2c1a8145a2499ec922723d198,1720.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1610.0,1730.0,Degree Awarded
mk_5ecbb499899feff2c1a8145a2499ec922723d198,1710.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1610.0,1730.0,Degree Awarded
mk_5ecbb499899feff2c1a8145a2499ec922723d198,1730.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1610.0,1730.0,Degree Awarded
mk_5ecbb499899feff2c1a8145a2499ec922723d198,1640.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1610.0,1730.0,Degree Awarded
mk_5ecbb499899feff2c1a8145a2499ec922723d198,1630.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1610.0,1730.0,Degree Awarded
mk_5ecbb499899feff2c1a8145a2499ec922723d198,1620.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1610.0,1730.0,Degree Awarded
mk_5ecbb499899feff2c1a8145a2499ec922723d198,1740.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1610.0,1730.0,Degree Awarded
mk_5ecbb499899feff2c1a8145a2499ec922723d198,1610.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1610.0,1730.0,Degree Awarded
mk_41bc30a860ce49203c61ded47eefd7db6a658fa6,1330.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1310.0,1440.0,Degree Awarded
mk_41bc30a860ce49203c61ded47eefd7db6a658fa6,1310.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1310.0,1440.0,Degree Awarded
mk_41bc30a860ce49203c61ded47eefd7db6a658fa6,1410.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1310.0,1440.0,Degree Awarded
mk_41bc30a860ce49203c61ded47eefd7db6a658fa6,1340.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1310.0,1440.0,Degree Awarded
mk_41bc30a860ce49203c61ded47eefd7db6a658fa6,1440.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1310.0,1440.0,Degree Awarded
mk_41bc30a860ce49203c61ded47eefd7db6a658fa6,1320.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1310.0,1440.0,Degree Awarded
mk_41bc30a860ce49203c61ded47eefd7db6a658fa6,1420.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1310.0,1440.0,Degree Awarded
mk_41bc30a860ce49203c61ded47eefd7db6a658fa6,1430.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1310.0,1440.0,Degree Awarded
mk_3bd157a736de4d434520174efa7da2ea1ee2631f,1320.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_3bd157a736de4d434520174efa7da2ea1ee2631f,1610.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_3bd157a736de4d434520174efa7da2ea1ee2631f,1510.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_3bd157a736de4d434520174efa7da2ea1ee2631f,1620.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_3bd157a736de4d434520174efa7da2ea1ee2631f,1520.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_3bd157a736de4d434520174efa7da2ea1ee2631f,1410.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_3bd157a736de4d434520174efa7da2ea1ee2631f,1310.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_3bd157a736de4d434520174efa7da2ea1ee2631f,1420.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1310.0,1620.0,Degree Awarded
mk_eebd66eebbbad690ca50af1d4f670352a5d56985,1420.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_eebd66eebbbad690ca50af1d4f670352a5d56985,1520.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_eebd66eebbbad690ca50af1d4f670352a5d56985,1610.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_eebd66eebbbad690ca50af1d4f670352a5d56985,1320.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_eebd66eebbbad690ca50af1d4f670352a5d56985,1510.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_eebd66eebbbad690ca50af1d4f670352a5d56985,1310.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_eebd66eebbbad690ca50af1d4f670352a5d56985,1620.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_eebd66eebbbad690ca50af1d4f670352a5d56985,1410.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1310.0,1620.0,Degree Awarded
mk_8e471e768f042e4046b57ae6a9a6292ad038f9ad,1620.0,GRAD,2.0,BIZ,0200APECWK,NUS Executive MBA (English),GDC,Graduate Coursework,M0212,The NUS Executive MBA (EN),M021200,Master of Business Administration,1610.0,1710.0,Degree Awarded
mk_8e471e768f042e4046b57ae6a9a6292ad038f9ad,1610.0,GRAD,2.0,BIZ,0200APECWK,NUS Executive MBA (English),GDC,Graduate Coursework,M0212,The NUS Executive MBA (EN),M021200,Master of Business Administration,1610.0,1710.0,Degree Awarded
mk_8e471e768f042e4046b57ae6a9a6292ad038f9ad,1710.0,GRAD,2.0,BIZ,0200APECWK,NUS Executive MBA (English),GDC,Graduate Coursework,M0212,The NUS Executive MBA (EN),M021200,Master of Business Administration,1610.0,1710.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1710.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1720.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1620.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1720.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1640.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1510.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1810.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1710.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1610.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1520.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1520.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1640.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1820.0,UGRD,2.0,BIZ,0200ACCHON,Accountancy (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1620.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1610.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1510.0,UGRD,2.0,BIZ,0200ACCMAJ,Accountancy,MAJ,Major,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_b115b7097fd9724f472b4d27c2726fae811d7a33,1810.0,UGRD,2.0,BIZ,Z000INTCUG,CDP - Internal (UG),CDP,Concurrent Degree Programme,B0210,Bachelor of Business Admin,B021001,Bachelor of Business Administration (Accountancy),1510.0,1820.0,Degree Awarded
mk_e5c141fb11283331128ee1cb652fde96b28f33b1,1140.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1320.0,Degree Awarded
mk_e5c141fb11283331128ee1cb652fde96b28f33b1,1110.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1320.0,Degree Awarded
mk_e5c141fb11283331128ee1cb652fde96b28f33b1,1310.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1320.0,Degree Awarded
mk_e5c141fb11283331128ee1cb652fde96b28f33b1,1220.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1320.0,Degree Awarded
mk_e5c141fb11283331128ee1cb652fde96b28f33b1,1320.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1320.0,Degree Awarded
mk_e5c141fb11283331128ee1cb652fde96b28f33b1,1120.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1320.0,Degree Awarded
mk_e5c141fb11283331128ee1cb652fde96b28f33b1,1210.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1320.0,Degree Awarded
mk_e5c141fb11283331128ee1cb652fde96b28f33b1,1010.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1320.0,Degree Awarded
mk_e5c141fb11283331128ee1cb652fde96b28f33b1,1020.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1010.0,1320.0,Degree Awarded
mk_eac3a881d296615aeebbb251a4e7f1fa8fbf7620,1120.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_eac3a881d296615aeebbb251a4e7f1fa8fbf7620,1110.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_eac3a881d296615aeebbb251a4e7f1fa8fbf7620,1320.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_eac3a881d296615aeebbb251a4e7f1fa8fbf7620,1310.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_eac3a881d296615aeebbb251a4e7f1fa8fbf7620,1420.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_eac3a881d296615aeebbb251a4e7f1fa8fbf7620,1220.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_eac3a881d296615aeebbb251a4e7f1fa8fbf7620,1410.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_eac3a881d296615aeebbb251a4e7f1fa8fbf7620,1210.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_eac3a881d296615aeebbb251a4e7f1fa8fbf7620,1140.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1110.0,1420.0,Degree Awarded
mk_dfd8406e27edfb0745da0b3e25aee1ed3ea690e6,1110.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1110.0,1210.0,Degree Awarded
mk_dfd8406e27edfb0745da0b3e25aee1ed3ea690e6,1120.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1110.0,1210.0,Degree Awarded
mk_dfd8406e27edfb0745da0b3e25aee1ed3ea690e6,1140.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1110.0,1210.0,Degree Awarded
mk_dfd8406e27edfb0745da0b3e25aee1ed3ea690e6,1210.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1110.0,1210.0,Degree Awarded
mk_dfd8406e27edfb0745da0b3e25aee1ed3ea690e6,1130.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1110.0,1210.0,Degree Awarded
mk_9f5787e55040df90d16df55d78729cd074a30b5c,1730.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1820.0,Degree Awarded
mk_9f5787e55040df90d16df55d78729cd074a30b5c,1710.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1820.0,Degree Awarded
mk_9f5787e55040df90d16df55d78729cd074a30b5c,1810.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1820.0,Degree Awarded
mk_9f5787e55040df90d16df55d78729cd074a30b5c,1740.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1820.0,Degree Awarded
mk_9f5787e55040df90d16df55d78729cd074a30b5c,1720.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1820.0,Degree Awarded
mk_9f5787e55040df90d16df55d78729cd074a30b5c,1820.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1820.0,Degree Awarded
mk_39500d993df5aa42eb2d18584beb547e54a425d7,1620.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_39500d993df5aa42eb2d18584beb547e54a425d7,1420.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_39500d993df5aa42eb2d18584beb547e54a425d7,1410.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_39500d993df5aa42eb2d18584beb547e54a425d7,1510.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_39500d993df5aa42eb2d18584beb547e54a425d7,1520.0,UGRD,2.0,BIZ,0200BBAMAJ,BBA,MAJ,Major,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_39500d993df5aa42eb2d18584beb547e54a425d7,1710.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_39500d993df5aa42eb2d18584beb547e54a425d7,1610.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_39500d993df5aa42eb2d18584beb547e54a425d7,1720.0,UGRD,2.0,BIZ,0200BBAHON,BBA (Hons),HON,Honors,B0210,Bachelor of Business Admin,B021000,Bachelor of Business Administration,1410.0,1720.0,Degree Awarded
mk_7ce5808d36f9b46b901418260095d450ac90cb57,1110.0,GRAD,2.0,BIZ,0200APECWK,APEX MBA (English),GDC,Graduate Coursework,M0212,Asia-Pacific Executive MBA(EN),M021200,Master of Business Administration,1110.0,1220.0,Degree Awarded
mk_7ce5808d36f9b46b901418260095d450ac90cb57,1120.0,GRAD,2.0,BIZ,0200APECWK,APEX MBA (English),GDC,Graduate Coursework,M0212,Asia-Pacific Executive MBA(EN),M021200,Master of Business Administration,1110.0,1220.0,Degree Awarded
mk_7ce5808d36f9b46b901418260095d450ac90cb57,1210.0,GRAD,2.0,BIZ,0200APECWK,APEX MBA (English),GDC,Graduate Coursework,M0212,Asia-Pacific Executive MBA(EN),M021200,Master of Business Administration,1110.0,1220.0,Degree Awarded
mk_7ce5808d36f9b46b901418260095d450ac90cb57,1220.0,GRAD,2.0,BIZ,0200APECWK,APEX MBA (English),GDC,Graduate Coursework,M0212,Asia-Pacific Executive MBA(EN),M021200,Master of Business Administration,1110.0,1220.0,Degree Awarded
mk_57cdb86d3e98b5d88cc030eb1dc39f25201bb2d6,1730.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1830.0,Degree Awarded
mk_57cdb86d3e98b5d88cc030eb1dc39f25201bb2d6,1810.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1830.0,Degree Awarded
mk_57cdb86d3e98b5d88cc030eb1dc39f25201bb2d6,1720.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1830.0,Degree Awarded
mk_57cdb86d3e98b5d88cc030eb1dc39f25201bb2d6,1710.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1830.0,Degree Awarded
mk_57cdb86d3e98b5d88cc030eb1dc39f25201bb2d6,1820.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1830.0,Degree Awarded
mk_57cdb86d3e98b5d88cc030eb1dc39f25201bb2d6,1830.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1830.0,Degree Awarded
mk_57cdb86d3e98b5d88cc030eb1dc39f25201bb2d6,1740.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1830.0,Degree Awarded
mk_f93abcd11b01784ed379471cd43fb92c4b200e7d,1730.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1820.0,Degree Awarded
mk_f93abcd11b01784ed379471cd43fb92c4b200e7d,1740.0,GRAD,2.0,BIZ,0200MBACWK,MBA,GDC,Graduate Coursework,M0210,Master of Business Admin,M021000,Master of Business Administration,1710.0,1820.0,Degree Awarded
